metric_name,metric_id,numerator_observations,denominator_observations,numerator_uniq,denominator_uniq,numerator_threshold,denominator_threshold,date_filter,num_sources,den_sources,sources
items_with_building_new,78135500007,item_has_building_new,,,,0,0,,item_geo_metric_observation,,item_geo_metric_observation
items_with_metro_100m_from_location_new,91055500017,item_has_metro_100m_from_location_new,,,,0,0,,item_geo_metric_observation,,item_geo_metric_observation
items_with_metro_100m_from_location_reactivated,91055500019,item_has_metro_100m_from_location_reactivated,,,,0,0,,item_geo_metric_observation,,item_geo_metric_observation
iv_developer_map,92834000020,item_views_developer_from_map,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
loc_neutral_chng,18359750018,location_changings_neutral,,,,0,0,,location_changings_metric_observation,,location_changings_metric_observation
map_pin_avg_zoom_level,76339250009,pins_zoom_levels,pins_with_zoom_levels,,,0,0,,map_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,map_stream_metric_observation"
messenger_auto_messages,5843500008,messenger_auto_messages,,,,0,0,,messenger_metric_observation,,messenger_metric_observation
multiloc_users,45749250008,locations_in_searches,,participant,,2,0,,geo_searches_metric_observation,,geo_searches_metric_observation
password_restore_request_attempts,69868500003,"password_restore_requests,password_restore_request_errors",,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
password_restore_success,72284250004,restore_success,,,,0,0,,cookie_account_enter,,cookie_account_enter
phone_views_in_chat,3195750001,phone_views_in_chat,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
proprofile_ppc_per_ppv,91845500023,proprofile_first_searches_to_proprofilecontact,proprofile_first_searches,,,0,0,,proprofile_metric_observation,proprofile_metric_observation,"proprofile_metric_observation,proprofile_metric_observation"
proprofile_s_q,91845500034,proprofilelist_searches_w_query,,,,0,0,,proprofile_metric_observation,,proprofile_metric_observation
proprofile_w1v_to_iv,91845500072,proprofile_window1views_to_iv,,,,0,0,,proprofile_metric_observation,,proprofile_metric_observation
proprofilelist_s_q_per_s,91845500081,proprofilelist_searches_w_query,proprofilelist_searches,,,0,0,,proprofile_metric_observation,proprofile_metric_observation,"proprofile_metric_observation,proprofile_metric_observation"
searches_default_sort,4629750013,searches_default_sort,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
searches_from_witcher_new_auto,84578500021,searches_from_witcher_new_auto,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
searches_from_witcher_new_flats,84578500023,searches_from_witcher_new_flats,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
searches_local_geo_per_search,33695500038,"searches_district,searches_road,searches_metro",searches,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
searches_with_filter_any,82874000015,"searches_with_filter,searches_with_price_filter",,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
sellers_favorite_removed_start_date,4053000014,seller_favorites_removed,,participant,,0,0,start,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
sellers_profile_viewed,5026000023,seller_profile_views,,participant,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
serverloading_percent_p75,25067250023,serverloading_events_p75,serverloading_events,,,0,0,,new_performance_metric_observation,new_performance_metric_observation,"new_performance_metric_observation,new_performance_metric_observation"
sess_search_1_plus_regions,80719750008,regions_in_searches,,"participant,session",,1,0,,geo_searches_metric_observation,,geo_searches_metric_observation
sessions_btc_r,4873000038,buyer_target_clicks_rec,,"participant,session",,0,0,,search_stream_metric_observation,,search_stream_metric_observation
sessions_c_per_iv,4873000052,"contacts_rec,contacts_serp","item_views_rec,item_views_serp","session,participant","participant,session",0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
str_contact,2820500062,str_contact,,,,0,0,,str_metric_observation,,str_metric_observation
str_total_item_view,2820500065,total_item_view,,,,0,0,,str_metric_observation,,str_metric_observation
subs_transactions_all,6122750043,subs_transactions_all,,,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
suggest_users_to_users_with_search,28697000018,search_suggest_clicks,session_searches_with_empty_or_uniq_query,participant,participant,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
support_hc_article_like_highlighted,55587000007,"helpcenter_article_like_freq,helpcenter_article_like_popular",,,,0,0,,support_metric_observation,,support_metric_observation
support_hc_article_marks,10581250004,"helpcenter_article_dislike,helpcenter_article_like",,,,0,0,,support_metric_observation,,support_metric_observation
user_c_pro_image,92498250008,contact_pro_image,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
user_click_banner_download_app,90964000006,click_banner_download_app,,participant,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
user_from_session_start_to_c_p50,65722250031,from_session_start_to_c_p50,,participant,,0,0,,labor_metric_observation,,labor_metric_observation
user_iv_developer,92834000036,item_views_developer,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
user_map_price_rubricator_filters,76339250024,"rubricator_filters_map_searches,price_filters_map_searches",,participant,,0,0,,map_stream_metric_observation,,map_stream_metric_observation
user_my_items_view_events,6122750073,my_items_view_events,,participant,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
user_review_delete,6210250002,review_delete,,participant,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
user_witcher_reg,80610750068,searches_witcher_regions,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
users_active_daily,1898250081,"searches_without_query,phone_views_total,item_views,booking_created_short_rent,favorites_added,delivery_flow_beginings,searches_with_query,realty_development_phone_views,delivery_order_created,first_messages",,participant,,0,0,,"click_stream_metric_observation,search_stream_metric_observation",,"click_stream_metric_observation,search_stream_metric_observation"
users_bt_click_daily_new,48023500008,"realty_development_phone_views,booking_created_short_rent,delivery_order_created,favorites_added,new_first_messages,phone_views_total",,participant,,0,0,,"click_stream_metric_observation,first_message_metric_observation,search_stream_metric_observation",,"click_stream_metric_observation,first_message_metric_observation,search_stream_metric_observation"
users_item_edit,4053000026,item_edits,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
users_item_hide_daily,88143000299,item_hide,,participant,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
users_item_rejected_contacts_in_description,17744500056,items_rejected_contacts_in_description,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
users_item_view_rec_i2i,3777500005,item_views_rec_i2i,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
vas_avo_turbo,5080000085,vas_amount_turbo,vas_transactions_turbo,,,0,0,,mnz_vas_metric_observation,mnz_vas_metric_observation,"mnz_vas_metric_observation,mnz_vas_metric_observation"
wtc_per_witcher_region,80610750078,"item_views_witcher_regions,searches_from_witcher_regions",searches_witcher_regions,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
helpdesk_delivery_voice_2nd_line_answer_calls,6450250011,helpdesk_delivery_voice_2nd_line_answer_calls,,,,0,0,,,,
proprofile_user_w2v,91845500069,proprofile_window2views,,participant,,0,0,,,,
sellers_with_contacts_total,5434000030,seller_contacts_total,,participant,,0,0,,,,
users_item_allowed_total,5434000034,items_allowed_total,,participant,,0,0,,,,
users_item_category_changed_by_moderator_total,11655250023,items_category_changed_by_moderator_total,,participant,,0,0,,,,
users_item_closed_by_user_total,5434000039,items_closed_by_user_total,,participant,,0,0,,,,
active_items_more_10_photo,69347250005,active_items_more_10_photo,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
ad_click_sessions,6226750001,ad_clicks,,"session,participant",,0,0,,ad_metric_observation,,ad_metric_observation
ad_revenue_predict,5527500001,ad_revenue_predict,,,,0,0,,ad_metric_observation,,ad_metric_observation
anonnumber_calls_per_user,5906250005,anonnumber_calls,anonnumber_calls,,participant,0,0,,communications_metric_observation,communications_metric_observation,"communications_metric_observation,communications_metric_observation"
appcall_anon_bx_total_calls,72387750012,"appcall_bx_outgoing_messenger_chat_long_answer,appcall_bx_outgoing_deeplink_call_back,appcall_bx_outgoing_messenger_chat_menu,appcall_bx_incoming_notification_call_back,appcall_bx_outgoing_messenger_call_back,appcall_bx_incoming_call_log_callback,anon_calls_matched_any_type,appcall_bx_outgoing_call_log_callback,appcall_bx_incoming_messenger_call_back,appcall_bx_outgoing_item_gallery,appcall_bx_outgoing_item,appcall_bx_outgoing_notification_call_back,appcall_bx_incoming_deeplink_call_back",,,,0,0,,"app_calls_metric_observation,matched_anonymous_calls_metric_observation",,"app_calls_metric_observation,matched_anonymous_calls_metric_observation"
appcall_bx_incoming,72387750017,"appcall_bx_incoming_deeplink_call_back,appcall_bx_incoming_notification_call_back,appcall_bx_incoming_messenger_call_back,appcall_bx_incoming_call_log_callback",,,,0,0,,app_calls_metric_observation,,app_calls_metric_observation
avg_item_address_length_new,53780750002,item_address_length_new,item_with_address_string_new,,,0,0,,item_geo_metric_observation,item_geo_metric_observation,"item_geo_metric_observation,item_geo_metric_observation"
avitopro_statistic_download,20520500014,avitopro_statistic_download,,participant,,0,0,,avitopro_key_actions_observations,,avitopro_key_actions_observations
avitopro_vas_apply,20520500016,avitopro_vas_apply,,participant,,0,0,,avitopro_key_actions_observations,,avitopro_key_actions_observations
buyer_commission,4921000001,buyer_commission,,,,0,0,,delivery_metric_observation,,delivery_metric_observation
buyer_target_clicks_push_per_search,1898250007,buyer_target_clicks_push,searches_serp,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
buyer_target_clicks_serp_district,33695500001,buyer_target_clicks_serp_district,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
buyer_target_clicks_serp_geo_per_search_geo,43547500002,"buyer_target_clicks_serp_road,buyer_target_clicks_serp_metro,buyer_target_clicks_serp_radius,buyer_target_clicks_serp_district","searches_road,searches_radius,searches_metro,searches_district",,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
buyers,1898250016,"delivery_order_created,booking_created_short_rent,first_messages,realty_development_phone_views,phone_views_total",,participant,,0,0,,"click_stream_metric_observation,search_stream_metric_observation",,"click_stream_metric_observation,search_stream_metric_observation"
chat_open_errors,5843500001,chat_open_errors,,,,0,0,,messenger_metric_observation,,messenger_metric_observation
contacts_shop,86640250004,contacts_shopx,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
contacts_vas_per_item_views_vas,1898250031,contacts_vas,item_views_vas,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
correct_and_map_searches_and_iv_to_contact,11670250001,correct_and_map_searches_and_iv_to_contact,"phone_views_total,realty_development_phone_views,delivery_order_created,first_messages,booking_created_short_rent",,participant,0,0,,labor_metric_observation,"click_stream_metric_observation,search_stream_metric_observation","click_stream_metric_observation,search_stream_metric_observation,labor_metric_observation"
ctr_reject_banner_download_app,90964000003,reject_banner_download_app,show_banner_download_app,,,0,0,,click_stream_metric_observation,click_stream_metric_observation,"click_stream_metric_observation,click_stream_metric_observation"
deactivated_listers_voluntary,3336250007,deactivated_listers_voluntary,,,,0,0,,c2c_core_daily_metric_observation,,c2c_core_daily_metric_observation
delivery_click_widget_ratio,2820500020,delivery_widget,delivery_click,,,0,0,,delivery_metric_observation,delivery_metric_observation,"delivery_metric_observation,delivery_metric_observation"
dom_completion_percent_p75,38793750015,dom_completion_events_p75,dom_completion_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
fav_added_push_per_search,1898250039,fav_added_push,searches_serp,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
fav_added_rec_u2i_premium,34018750031,fav_added_rec_u2i_premium,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
fav_added_vas_per_search,1898250045,fav_added_vas,searches_serp,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
