,metric_name,metric_id,numerator_observations,denominator_observations,numerator_uniq,denominator_uniq,numerator_threshold,denominator_threshold,date_filter,num_sources,den_sources,sources
2215,c_from_witcher_any_per_witcher_any,80610750008,"contacts_witcher_new_flats,contacts_witcher_regions,contacts_witcher_delivery,contacts_witcher_new_auto","searches_witcher_regions,searches_witcher_new_auto,searches_witcher_delivery,searches_witcher_new_flats",,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2216,contacts_delivery_per_search,28301750007,contacts_delivery,searches_serp,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2217,contacts_fav_list,13572500001,contacts_fav_list,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2218,contacts_history_open_in_ratings,12721250011,contacts_history_open_in_ratings,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
2219,contacts_on_rating_5,74850250006,contacts_on_rating_5,,,,0,0,,ratings_metric_observation,,ratings_metric_observation
2220,correct_searches_and_iv_to_contact,11670250002,correct_searches_and_iv_to_contact,"booking_created_short_rent,phone_views_total,first_messages,delivery_order_created,realty_development_phone_views",,participant,0,0,,labor_metric_observation,"click_stream_metric_observation,search_stream_metric_observation","click_stream_metric_observation,search_stream_metric_observation,labor_metric_observation"
2221,default_loc_tooltip_declines_region,33620750006,tooltip_not_accepts_region,,participant,,0,0,,location_changings_metric_observation,,location_changings_metric_observation
2222,delivery_contact,2820500021,delivery_contact,,,,0,0,,delivery_metric_observation,,delivery_metric_observation
2223,domain_lookup_percent_p75,38793750030,domain_lookup_events_p75,domain_lookup_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
2224,extensions_users,4927250016,ext_users,,,,0,0,,b2b_core_daily_metric_observation,,b2b_core_daily_metric_observation
2225,fav_added_rec_i2i_vip,34018750028,fav_added_rec_i2i_vip,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2226,init_percent_p50,25067250010,init_events_p50,init_events,,,0,0,,new_performance_metric_observation,new_performance_metric_observation,"new_performance_metric_observation,new_performance_metric_observation"
2227,init_percent_p75,25067250011,init_events_p75,init_events,,,0,0,,new_performance_metric_observation,new_performance_metric_observation,"new_performance_metric_observation,new_performance_metric_observation"
2228,item_edits_description,17744500001,item_edits_description,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2229,item_views_delivery,28301750015,item_views_delivery,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2230,item_views_delivery_per_search_delivery,34255750003,item_views_delivery,searches_serp_extra_delivery,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2231,item_views_rec_u2i_vas,34018750045,item_views_rec_u2i_vas,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2232,items_rejected_contacts_on_photo_start_date,17744500027,items_rejected_contacts_on_photo,,,,0,0,start,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2233,items_rejected_phone_in_other_profile,17744500030,items_rejected_phone_in_other_profile,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2234,items_with_coordinates,53780750048,item_with_coordinates,,,,0,0,,item_geo_metric_observation,,item_geo_metric_observation
2235,items_with_street,78135500026,item_has_street,,,,0,0,,item_geo_metric_observation,,item_geo_metric_observation
2236,items_with_street_new,78135500027,item_has_street_new,,,,0,0,,item_geo_metric_observation,,item_geo_metric_observation
2237,lf_paying_users_ratio,4927250031,lf_users,active_listers,,,0,0,,b2b_core_daily_metric_observation,c2c_core_daily_metric_observation,"c2c_core_daily_metric_observation,b2b_core_daily_metric_observation"
2238,loc_bad_and_chng_sessions,18359750007,"location_changings_suspicious,location_changings_bad",,"participant,session",,0,0,,location_changings_metric_observation,,location_changings_metric_observation
2239,loc_chng_sessions_per_s_session,18359750014,location_changings,searches,"session,participant","session,participant",0,0,,location_changings_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,location_changings_metric_observation"
2240,loc_window_closings,18359750022,location_dialogue_closings,,,,0,0,,location_changings_metric_observation,,location_changings_metric_observation
2241,loc_window_saves_per_opens_radius,36712750007,location_dialogue_savings_radius,location_dialogue_opens_radius,,,0,0,,location_changings_metric_observation,location_changings_metric_observation,"location_changings_metric_observation,location_changings_metric_observation"
2242,map_item_viewers_per_map_serchers,32068000015,item_views_from_map,map_searches,participant,participant,0,0,,search_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,search_stream_metric_observation"
2243,payment_method_page_cv,4300000004,payment_method_page_CV,,,,0,0,,billing_metric_observation,,billing_metric_observation
2244,phone_views_with_shop_id,83608750005,phone_views_shop,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2245,promo_view_events,6122750035,promo_view_events,,,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
2246,redirect_percent_p25,38793750049,redirect_events_p25,redirect_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
2247,response_percent_p50,38793750065,response_events_p50,response_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
2248,s_iv_per_s_default_sort,4629750007,searches_item_view_default_sort,searches_default_sort,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2249,saved_searches_added,655000004,saved_searches_added,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
2250,saved_searches_notifications_ons,5843500013,search_subscription_notifications_add,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
2251,searches_local_geo_with_item_view_per_search_local_geo,38927500007,"searches_road_with_item_view,searches_district_with_item_view,searches_metro_with_item_view","searches_road,searches_district,searches_metro",,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2252,searches_road_with_item_view,33695500061,searches_road_with_item_view,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2253,searches_witcher_regions,80610750047,searches_witcher_regions,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2254,seller_str_payout_fee,2820500059,seller_payout_fee,,,,0,0,,str_metric_observation,,str_metric_observation
2255,sellers_daily,2120500007,items_added,,participant,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
2256,sellers_edited_address_per_editor,53780750054,items_edited_address,items_edited,participant,participant,0,0,,sellerx_metric_observation_w_startdate,sellerx_metric_observation_w_startdate,"sellerx_metric_observation_w_startdate,sellerx_metric_observation_w_startdate"
2257,sellers_items_with_contacts,5026000021,sellers_items_with_contacts,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2258,sellers_with_rating_2,4873000031,seller_has_rating_2,,,,0,0,,ratings_logcat_metric_observation,,ratings_logcat_metric_observation
2259,sess_from_main_page_to_iv_per_sess_iv,69656250002,from_main_page_to_iv,item_views_serp,"session,participant","session,participant",0,0,,,search_stream_metric_observation,search_stream_metric_observation
2260,sessions_c_s_per_iv_s,4873000066,contacts_serp,item_views_serp,"participant,session","session,participant",0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2261,str_item_view,2820500063,item_view,,,,0,0,,str_metric_observation,,str_metric_observation
2262,user_account_asd_click_order_call,6122750050,account_asd_click_order_call,,participant,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
2263,user_btc_from_witcher_flats,84578500034,buyer_target_clicks_witcher_new_flats,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2264,user_fav_added_serp_saved_per_user_search_saved,55093000063,fav_added_serp_saved,searches_saved,participant,participant,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2265,user_favorite_search_view_events,6122750065,favorite_search_view_events,,participant,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
2266,user_from_session_start_to_c_p50_per_user_c_search,65722250032,from_session_start_to_c_p50,contacts_search_item_attr,participant,participant,0,0,,labor_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,labor_metric_observation"
2267,user_interactive_duration,74850250015,user_interactive_duration,user_interactive_duration_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
2268,user_item_views_total_vas,34217500014,item_views_total_vas,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2269,user_items_view_events,6122750069,items_view_events,,participant,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
2270,user_lf_packages_transactions_all,6122750070,lf_packages_transactions_all,,participant,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
2271,user_payment_method_choice_wallet,6122750078,payment_method_choice_wallet,,participant,,0,0,,billing_metric_observation,,billing_metric_observation
2272,user_witcher_btc_per_user_witcher_regions,80610750065,searches_witcher_regions_with_btc,searches_witcher_regions,participant,participant,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
2273,users_active_item_0_photo,69347250025,active_items_0_photo,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2274,users_ancalls_any_type,17884750030,anon_calls_matched_any_type,,participant,,0,0,,matched_anonymous_calls_metric_observation,,matched_anonymous_calls_metric_observation
2275,users_btc_funnel_all,70307750007,"phone_views_total,favorites_added,realty_development_phone_views,booking_created_short_rent,delivery_order_created,first_messages,total_delivery_click,write_button_clicks,missed_proxy_calls,call_phone_screen_views_client,answered_proxy_calls",,participant,,0,0,,"click_stream_metric_observation,delivery_metric_observation,matched_anonymous_calls_metric_observation,search_stream_metric_observation",,"click_stream_metric_observation,delivery_metric_observation,matched_anonymous_calls_metric_observation,search_stream_metric_observation"
2276,users_item_rejected_phone_in_other_profile,17744500059,items_rejected_phone_in_other_profile,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2277,users_item_started_free,17744500066,items_started_free,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
2278,users_item_views_from_map,32068000030,item_views_from_map,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
2279,users_loc_bad_chng,18359750029,location_changings_bad,,participant,,0,0,,location_changings_metric_observation,,location_changings_metric_observation
2280,users_loc_suggest_clicks,3986250005,location_suggest_clicks,,participant,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
2281,users_realty_dev_phone_view,6379750012,realty_development_phone_views,,participant,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
2282,users_searches_extra_regions,34290500008,searches_extra_regions,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
